msg_type,repeat,mmsi,year,month,day,hour,minute,second,accuracy,lon,lat,epfd,spare,raim,radio,time,ais_version,imo,callsign,shipname,ship_type,to_bow,to_stern,to_port,to_starboard,draught,destination,dte,status,turn,speed,course,heading,maneuver,reserved,reserved_2,cs,display,dsc,band,msg22,assigned,dac,fid,data,aid_type,name,off_position,regional,virtual_aid,name_ext,offset1,number1,timeout1,increment1,offset2,number2,timeout2,increment2,offset3,number3,timeout3,increment3,offset4,number4,timeout4,increment4,partno,spare_1,vendorid,model,serial,spare_2
3,0,276003580-B-3-UnderWayUsingEngine,,,,,,50,1,24.669497,59.451382,,0,FALSE,4305,1662517911,,,,,,,,,,,,,0,0,0,157.5,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-B-1-UnderWayUsingEngine,,,,,,49,1,24.792167,59.558767,,0,FALSE,2211,1662517911,,,,,,,,,,,,,0,0,0,323,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992304002-A-21,,,,,,51,0,28.55363,61.627972,0,0,FALSE,,1662517912,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,23,KALLIOMATALA,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,52,0,24.814307,59.49916,,0,FALSE,2216,1662517912,,,,,,,,,,,,,0,0,0,299.8,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,1,51,0,24.640205,60.177332,0,0,TRUE,2250,1662517913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-B-1-UnderWayUsingEngine,,,,,,52,1,24.814548,59.498978,,0,TRUE,67508,1662517913,,,,,,,,,,,,,0,0,0,72.6,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-A-1-UnderWaySailing,,,,,,50,0,24.792483,59.55864,,0,FALSE,22020,1662517913,,,,,,,,,,,,,8,-128,0,303.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306001-A-21,,,,,,51,0,21.54827,63.085122,0,0,FALSE,,1662517913,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,REINI 7,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,52,0,24.7104,59.460117,,0,FALSE,0,1662517913,,,,,,,,,,,,,8,0,0.5,126.1,289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306003-A-21,,,,,,51,0,21.55808,63.08318,0,0,FALSE,,1662517913,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,LJY 1,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276835000-B-1-UnderWayUsingEngine,,,,,,52,0,24.709398,59.459265,,0,FALSE,213075,1662517913,,,,,,,,,,,,,0,0,0.8,147.6,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276010830-A-18,,,,,,53,1,24.604433,59.45198,,,TRUE,609002,1662517913,,,,,,,,,,,,,,,0.1,360,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-B-20,,,,,,,,,,,0,,,1662517913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125,1,7,1125,373,1,7,250,0,,,,,,,,,,,,,
1,0,276829000-A-1-UnderWayUsingEngine,,,,,,52,1,24.736295,59.673628,,2,FALSE,49300,1662517913,,,,,,,,,,,,,0,0,22.1,22.7,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,53,1,24.319752,59.537273,,0,TRUE,3712,1662517913,,,,,,,,,,,,,3,0,11.4,182.6,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306005-A-21,,,,,,51,0,21.54443,63.08543,0,0,FALSE,,1662517914,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,REINI 6,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992306006-A-21,,,,,,51,0,21.56055,63.082772,0,0,FALSE,,1662517914,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,25,LJY 3,FALSE,0,TRUE,,,,,,,,,,,,,,,,,,,,,,,
21,1,992304001-A-21,,,,,,51,0,20.81312,59.472678,0,0,FALSE,,1662517914,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,FALSE,,,,0,SUOMEN LEIJONA,FALSE,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-A-1-UnderWayUsingEngine,,,,,,53,1,24.719738,59.45774,,0,FALSE,49246,1662517915,,,,,,,,,,,,,0,0,0,127,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-B-1-UnderWayUsingEngine,,,,,,54,1,24.34726,59.568403,,0,TRUE,22020,1662517915,,,,,,,,,,,,,0,-128,8.2,117.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276611000-B-18,,,,,,54,1,24.828538,59.46685,,,TRUE,608810,1662517915,,,,,,,,,,,,,,,0,360,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276003580-A-3-UnderWayUsingEngine,,,,,,54,1,24.669497,59.451382,,0,FALSE,0,1662517915,,,,,,,,,,,,,0,0,0,73.1,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-B-1-Undefined,,,,,,60,0,24.814018,59.49936,,0,TRUE,159984,1662517915,,,,,,,,,,,,,15,-128,0,249.8,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276158000-B-3-Moored,,,,,,54,1,24.71716,59.458445,,0,FALSE,85082,1662517915,,,,,,,,,,,,,5,0,0,30.1,213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-A-1-UnderWayUsingEngine,,,,,,55,1,24.81477,59.49856,,0,FALSE,22020,1662517916,,,,,,,,,,,,,0,0,0,300.9,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276636000-B-1-UnderWaySailing,,,,,,55,0,24.710417,59.460117,,0,FALSE,82009,1662517916,,,,,,,,,,,,,8,-127,0.5,111.6,288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,1,54,0,24.640207,60.17733,0,0,TRUE,2250,1662517916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,55,1,24.319743,59.537167,,0,TRUE,4401,1662517916,,,,,,,,,,,,,3,0,11.4,181.7,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-A-1-UnderWayUsingEngine,,,,,,55,0,24.714098,59.462703,,0,FALSE,22020,1662517916,,,,,,,,,,,,,0,0,0,262.8,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276005280-A-1-UnderWayUsingEngine,,,,,,56,0,24.669645,59.451767,,0,FALSE,34879,1662517916,,,,,,,,,,,,,0,0,0,198,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-B-18,,,,,,56,1,24.758957,59.568098,,,TRUE,22020,1662517917,,,,,,,,,,,,,,,22.3,358.4,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276702000-B-1-UnderWayUsingEngine,,,,,,56,1,24.793672,59.558607,,0,FALSE,67663,1662517917,,,,,,,,,,,,,0,-128,0,360,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-B-1-UnderWayUsingEngine,,,,,,56,1,24.697903,59.690473,,0,TRUE,82019,1662517917,,,,,,,,,,,,,0,-10,8.8,137.7,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-A-1-UnderWayUsingEngine,,,,,,57,0,24.671398,59.451535,,0,FALSE,34916,1662517917,,,,,,,,,,,,,0,-128,0,337,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-A-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,16384,1662517917,,,,,,,,,,,,,0,0,0,267.1,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,538008636-B-1-UnderWayUsingEngine,,,,,,29,0,24.557607,59.794815,,0,FALSE,82050,1662517918,,,,,,,,,,,,,0,0,12.9,258.5,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276003580-B-3-UnderWayUsingEngine,,,,,,57,1,24.669497,59.451382,,0,FALSE,4032,1662517918,,,,,,,,,,,,,0,0,0,282.6,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,57,1,24.736688,59.6741,,2,FALSE,67733,1662517919,,,,,,,,,,,,,0,5,22.1,22.7,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-A-3-UnderWaySailing,,,,,,58,0,24.710433,59.460117,,0,FALSE,0,1662517919,,,,,,,,,,,,,8,-127,0.4,130,287,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-A-1-UnderWayUsingEngine,,,,,,57,1,24.792167,59.558767,,0,FALSE,67765,1662517919,,,,,,,,,,,,,0,0,0,325,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,59,1,24.319738,59.536955,,0,TRUE,0,1662517920,,,,,,,,,,,,,3,-127,11.7,179.3,176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-A-4,2022,9,7,11,1,59,0,24.84,59.516667,0,0,FALSE,196609,1662517920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-A-4,2022,9,7,11,1,59,0,25.500053,59.645888,0,0,FALSE,245906,1662517920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276756000-B-3-Undefined,,,,,,59,1,24.939323,59.49847,,0,FALSE,4305,1662517921,,,,,,,,,,,,,15,0,0,74,208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276003580-A-1-UnderWayUsingEngine,,,,,,0,1,24.669497,59.451382,,0,FALSE,98339,1662517921,,,,,,,,,,,,,0,0,0,202.8,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-B-1-UnderWayUsingEngine,,,,,,59,0,24.713998,59.462525,,0,FALSE,65574,1662517921,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,538003668-B-3-Moored,,,,,,0,1,24.766533,59.4512,,0,FALSE,84298,1662517921,,,,,,,,,,,,,5,0,0,337.9,352,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-A-18,,,,,,1,1,24.758923,59.568685,,,TRUE,98360,1662517922,,,,,,,,,,,,,,,19.7,358.7,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276010590-B-18,,,,,,1,0,24.826082,59.467887,,,FALSE,917510,1662517922,,,,,,,,,,,,,,,0,176.7,28,,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,1,0,24.710433,59.460117,,0,FALSE,0,1662517922,,,,,,,,,,,,,8,-127,0.4,116.2,284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-B-1-UnderWayUsingEngine,,,,,,2,0,24.814307,59.49916,,0,FALSE,82058,1662517922,,,,,,,,,,,,,0,0,0,288.5,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,2,1,0,24.640212,60.177328,0,0,TRUE,22024,1662517923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276645000-B-1-UnderWaySailing,,,,,,1,0,24.792473,59.558642,,0,FALSE,2269,1662517923,,,,,,,,,,,,,8,-128,0,126.5,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276385000-A-1-UnderWayUsingEngine,,,,,,2,1,24.814562,59.49898,,0,TRUE,2209,1662517923,,,,,,,,,,,,,0,0,0,59.5,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276004450-A-24,,,,,,,,,,,,,,1662517923,,,,SIGRID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
3,0,276835000-A-3-UnderWayUsingEngine,,,,,,2,0,24.709398,59.45923,,0,FALSE,135137,1662517923,,,,,,,,,,,,,0,127,0.7,182.7,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,3,1,24.319755,59.536733,,0,TRUE,3792,1662517924,,,,,,,,,,,,,3,-127,12.1,177.3,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-B-1-UnderWayUsingEngine,,,,,,2,1,24.719738,59.45774,,0,FALSE,25,1662517924,,,,,,,,,,,,,0,0,0,127,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276001930-A-18,,,,,,3,0,24.812855,59.470802,,,TRUE,917510,1662517924,,,,,,,,,,,,,,,5.2,276.2,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,538008636-B-5,,9,10,5,0,,,,,1,FALSE,,,1662517924,2,9641821,V7A2601,AGIA IRINI,70,146,24,17,10,10.6,DK SKA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276835000-B-5,,12,22,15,30,,,,,1,FALSE,,,1662517925,0,0,ESKW,TORVIK,52,7,13,3,3,3.6,PALJASSAARE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276003580-B-3-UnderWayUsingEngine,,,,,,4,1,24.669497,59.451382,,0,FALSE,0,1662517925,,,,,,,,,,,,,0,0,0,254.7,169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276785000-A-1-UnderWayUsingEngine,,,,,,4,1,24.347897,59.568198,,0,TRUE,22024,1662517925,,,,,,,,,,,,,0,-128,8.5,122,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,314396000-B-3-Moored,,,,,,5,0,24.704538,59.456463,,0,FALSE,85626,1662517925,,,,,,,,,,,,,5,0,0,216,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276636000-A-1-UnderWaySailing,,,,,,4,0,24.71045,59.4601,,0,FALSE,22024,1662517925,,,,,,,,,,,,,8,-127,0.4,130.5,282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,992761016-A-21,,,,,,0,0,24.543985,59.499677,1,0,FALSE,,1662517925,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,FALSE,,,,29,BUOY-370,FALSE,228,FALSE,,,,,,,,,,,,,,,,,,,,,,,
21,0,992761004-A-21,,,,,,1,0,24.871145,59.656875,1,0,FALSE,,1662517925,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,FALSE,,,,20,BUOY-159,FALSE,228,FALSE,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-A-1-UnderWayUsingEngine,,,,,,4,1,24.737233,59.674758,,2,FALSE,32976,1662517926,,,,,,,,,,,,,0,0,22.1,22.9,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-B-1-UnderWayUsingEngine,,,,,,5,1,24.814775,59.498562,,0,FALSE,49230,1662517926,,,,,,,,,,,,,0,0,0,46.2,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-A-1-Undefined,,,,,,60,0,24.814018,59.49936,,0,TRUE,133293,1662517926,,,,,,,,,,,,,15,-128,0,246.6,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-B-4,2022,9,7,11,2,4,0,24.640212,60.177327,0,0,TRUE,22024,1662517926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-B-18,,,,,,5,1,24.758898,59.56902,,,TRUE,65765,1662517926,,,,,,,,,,,,,,,16.4,356.5,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-B-3-RestrictedManoeuverability,,,,,,5,1,24.319765,59.53662,,0,TRUE,4353,1662517926,,,,,,,,,,,,,3,0,12,176.8,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,992761010-A-21,,,,,,2,0,24.732835,59.525378,1,0,FALSE,,1662517926,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,FALSE,,,,29,BUOY-212,FALSE,228,FALSE,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-A-1-UnderWayUsingEngine,,,,,,6,1,24.698475,59.690183,,0,TRUE,2225,1662517927,,,,,,,,,,,,,0,-7,8.8,135.2,128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276005280-B-1-UnderWayUsingEngine,,,,,,6,0,24.669645,59.451767,,0,FALSE,81993,1662517927,,,,,,,,,,,,,0,0,0,11.8,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276260000-B-1-UnderWayUsingEngine,,,,,,6,0,24.7141,59.4627,,0,FALSE,82033,1662517928,,,,,,,,,,,,,0,0,0,160.9,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,538008636-A-3-UnderWayUsingEngine,,,,,,39,0,24.55645,59.794692,,0,FALSE,82909,1662517928,,,,,,,,,,,,,0,0,12.9,258.3,257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,002766140-B-8,,,,,,,,,,,0,,,1662517928,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,2.72E+88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276826000-A-5,,7,5,6,30,,,,,1,FALSE,,,1662517928,0,7700594,ESGW,AGOT,70,56,7,6,5,3.3,EEPAS,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276826000-B-3-Moored,,,,,,5,1,24.704512,59.459153,,0,FALSE,0,1662517928,,,,,,,,,,,,,5,-128,0,319.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276787000-B-1-UnderWayUsingEngine,,,,,,7,0,24.671365,59.451515,,0,FALSE,2192,1662517928,,,,,,,,,,,,,0,-128,0,337.4,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002766140-A-20,,,,,,,,,,,0,,,1662517928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,1125,1938,1,7,250,0,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,2,8,0,24.64021,60.177328,0,0,TRUE,22024,1662517929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276675000-B-1-UnderWayUsingEngine,,,,,,0,0,24.793167,59.5585,,0,FALSE,2202,1662517929,,,,,,,,,,,,,0,0,0,266.3,281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276012650-B-18,,,,,,9,0,24.738623,59.45431,,,FALSE,608794,1662517930,,,,,,,,,,,,,,,0,360,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276798000-A-3-RestrictedManoeuverability,,,,,,9,1,24.31978,59.536397,,0,TRUE,0,1662517930,,,,,,,,,,,,,3,127,11.7,177.8,175,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276835000-A-3-UnderWayUsingEngine,,,,,,9,0,24.70935,59.459207,,0,FALSE,135264,1662517930,,,,,,,,,,,,,0,127,0.9,220.3,186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,355931000-A-3-Moored,,,,,,7,1,24.76545,59.451617,,2,FALSE,84010,1662517930,,,,,,,,,,,,,5,0,0,240.1,352,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766140-B-4,2022,9,7,11,2,9,0,24.84,59.516667,0,0,FALSE,196984,1662517930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,257084390-A-3-Moored,,,,,,13,1,24.703325,59.45722,,0,FALSE,86170,1662517930,,,,,,,,,,,,,5,0,0,255,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002766160-B-4,2022,9,7,11,2,9,0,25.500053,59.645888,0,0,FALSE,164225,1662517930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276007420-A-18,,,,,,10,1,24.758843,59.569338,,,TRUE,81970,1662517931,,,,,,,,,,,,,,,11.8,354,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276538000-A-1-UnderWayUsingEngine,,,,,,9,0,24.713998,59.462525,,0,FALSE,49247,1662517931,,,,,,,,,,,,,0,-128,0,0,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276330000-B-1-UnderWayUsingEngine,,,,,,8,1,24.792167,59.558767,,0,FALSE,2211,1662517931,,,,,,,,,,,,,0,0,0,325,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276829000-B-1-UnderWayUsingEngine,,,,,,9,1,24.737622,59.675228,,2,FALSE,33181,1662517931,,,,,,,,,,,,,0,5,22.1,22.5,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276385000-B-3-UnderWayUsingEngine,,,,,,11,1,24.814565,59.49898,,0,TRUE,2115,1662517932,,,,,,,,,,,,,0,0,0,360,62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0,276004450-A-18,,,,,,11,1,24.82441,59.469325,,,TRUE,917510,1662517932,,,,,,,,,,,,,,,5.8,315.9,511,,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276841000-A-1-UnderWayUsingEngine,,,,,,11,0,24.81431,59.49916,,0,FALSE,22024,1662517932,,,,,,,,,,,,,0,0,0,322.1,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,230685000-B-5,,9,7,10,45,,,,,3,FALSE,,,1662517932,1,9181106,OJST,FINBO CARGO,61,25,155,7,17,6.1,FIVSS<->EEMUU,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0,276004450-A-24,,,,,,,,,,,,,,1662517934,,,ES 2574,,37,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,SRT,1,629524,0
1,0,276645000-A-1-UnderWaySailing,,,,,,12,0,24.792463,59.558643,,0,FALSE,22024,1662517934,,,,,,,,,,,,,8,-128,0,180.1,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276432000-A-1-UnderWayUsingEngine,,,,,,12,1,24.719738,59.45774,,0,FALSE,66069,1662517934,,,,,,,,,,,,,0,0,0,127,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,276636000-B-3-UnderWaySailing,,,,,,14,0,24.710467,59.4601,,0,FALSE,3889,1662517935,,,,,,,,,,,,,8,-127,0.3,121.8,278,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276853000-A-1-UnderWayUsingEngine,,,,,,14,1,24.814778,59.498562,,0,FALSE,81998,1662517935,,,,,,,,,,,,,0,0,0,313.7,326,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276385000-B-5,,6,4,5,0,,,,,1,FALSE,,,1662517935,1,8858465,ESHB,NARVIA,30,5,18,5,2,3,MIIDURANNA,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,276001840-B-1-Undefined,,,,,,60,0,24.814015,59.499358,,0,TRUE,180346,1662517935,,,,,,,,,,,,,15,-128,0.1,242.9,511,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,276829000-A-5,,9,7,12,30,,,,,1,FALSE,,,1662517936,2,9773064,ESKL,MEGASTAR,61,23,190,18,18,6.7,EEVAN<>FIHEL,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0,002300108-A-20,,,,,,,,,,,0,,,1662517936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756,1,1,250,2250,1,2,1125,0,,,,,,,,,,,,,
18,0,276007420-B-18,,,,,,15,1,24.758813,59.569528,,,TRUE,81970,1662517936,,,,,,,,,,,,,,,8.5,356.2,511,,0,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,002300108-A-4,2022,9,7,11,2,14,0,24.640205,60.17733,0,0,TRUE,22024,1662517936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,309175000-B-1-UnderWayUsingEngine,,,,,,15,1,24.698988,59.689927,,0,TRUE,2263,1662517936,,,,,,,,,,,,,0,-8,8.8,135.2,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
